# The All Sky Automated Survey Data
# gp@astrouw.edu.pl
#
# ################   DESCRIPTION   ###############
# The ASAS Photometric Catalog is maintained separately for each
# observed field, so for some stars independent 'datasets' of
# measurements are available. Their mean magnitudes may slightly differ.
#
# In each 'dataset' (starting with #dataset=0,1,2,...):
# 'desig' is ASAS designation (they may differ (by 1) at the last
# digit of the RA & DEC fields)
# 'cra', 'cdec' are initial Catalog coordinates
# 'ndata' is number of points in each dataset
# 'cmag_*',  'cmer_*' are reference magnitude & dispersion for each aperture
# 'nskip_*' is number of data points skipped when calculating 'cmag' & 'cmer'
# 'ra', 'dec', 'mag', 'mer' are coordinates, magnitude and dispersion
# calculated directly from the data
#
# Each data row consists of the following fields:
# -  HJD-2450000
# -  magnitudes (one for each aperture)
# -  frame errors describing average photometric quality of the frame (for each aperture)
# -  frame number
# -  grade :
#    A - best data, no 29.999 (not measured) indication
#    B - mean data, no 29.999 (not measured) indication
#    C - A and B with 29.999 (not measured) indication
#    D - worst data, probably useless
#
# ######### LIGHT CURVE BEGINS NEXT LINE ###########
#ndata= 227
#dataset= 1 ; 1 F0700-64_043
#desig= 065307-5935.7
#cra=    6.885405  06:53:07.5
#cdec= -59.595626 -59:35:44.3
#class= 0
#cmag_0= 11.981
#cmer_0=  0.274
#nskip_0= 1
#cmag_1= 11.978
#cmer_1=  0.274
#nskip_1= 1
#cmag_2= 11.973
#cmer_2=  0.267
#nskip_2= 1
#cmag_3= 11.973
#cmer_3=  0.268
#nskip_3= 1
#cmag_4= 11.983
#cmer_4=  0.271
#nskip_4= 4
#ra=    6.885404  06:53:07.5
#dec= -59.595600 -59:35:44.2
#     HJD      MAG_1  MAG_0  MAG_2  MAG_3  MAG_4    MER_1 MER_0 MER_2 MER_3 MER_4 GRADE FRAME
   3503.49390 11.949 11.983 11.974 11.970 12.085    0.090 0.050 0.046 0.052 0.057  D 142760
   3506.54888 12.134 12.164 12.214 12.225 12.241    0.054 0.044 0.037 0.040 0.044  A 143114
   3511.46339 11.694 11.685 11.675 11.662 11.663    0.053 0.038 0.032 0.035 0.042  A 143609
   3513.48641 11.866 11.811 11.835 11.821 11.829    0.050 0.044 0.034 0.036 0.040  A 143975
   3521.49048 12.164 12.208 12.209 12.212 12.249    0.059 0.084 0.070 0.048 0.042  D 144792
   3523.51610 12.139 12.134 12.159 12.171 12.182    0.054 0.041 0.038 0.043 0.050  A 145153
   3526.50624 12.196 12.215 12.206 12.200 12.192    0.042 0.037 0.033 0.036 0.040  A 145634
   3529.48429 12.252 12.201 12.169 12.124 12.106    0.039 0.036 0.032 0.036 0.041  A 146142
   3539.45725 99.999 99.999 99.999 99.999 99.999    0.046 0.038 0.033 0.036 0.038  C 146974
   3544.45255 11.720 11.736 11.720 11.709 11.704    0.042 0.038 0.037 0.041 0.047  A 147663
   3590.93281 11.455 11.450 11.446 11.424 11.401    0.038 0.035 0.033 0.036 0.042  A 154112
   3603.91723 12.201 12.178 12.143 12.118 12.114    0.041 0.039 0.035 0.038 0.045  A 155977
   3619.88783 11.930 11.914 11.906 11.902 11.934    0.059 0.042 0.038 0.041 0.046  A 157514
   3626.87258 12.243 12.291 12.253 12.225 12.230    0.039 0.037 0.030 0.032 0.036  A 158396
   3630.85089 11.626 11.637 11.630 11.616 11.610    0.041 0.038 0.033 0.036 0.042  A 158861
   3634.85892 12.278 12.258 12.235 12.225 12.239    0.045 0.036 0.035 0.039 0.046  A 159452
   3639.85884 11.974 11.965 11.983 11.980 11.978    0.042 0.036 0.030 0.031 0.036  A 160012
   3643.84680 12.284 12.261 12.266 12.264 12.285    0.036 0.035 0.030 0.032 0.037  A 160525
   3647.88032 11.778 11.782 11.792 11.800 11.807    0.038 0.038 0.030 0.031 0.035  A 160956
   3651.81911 12.176 12.154 12.157 12.148 12.163    0.062 0.044 0.039 0.044 0.049  A 161511
   3655.80164 11.514 11.477 11.459 11.454 11.466    0.069 0.046 0.038 0.040 0.046  A 162077
   3658.79399 11.423 11.426 11.422 11.407 11.411    0.058 0.041 0.035 0.039 0.044  A 162529
   3661.84480 11.761 11.748 11.734 11.709 11.719    0.048 0.040 0.035 0.039 0.045  A 163004
   3665.80498 12.213 12.217 12.193 12.164 12.166    0.049 0.042 0.037 0.040 0.046  A 163560
   3669.85836 11.493 11.480 11.483 11.480 99.999    0.040 0.038 0.031 0.034 0.039  C 164041
   3672.85046 11.584 11.602 11.586 11.575 11.581    0.042 0.037 0.031 0.033 0.038  A 164470
   3675.82016 11.692 11.672 11.663 11.667 11.683    0.046 0.038 0.032 0.035 0.039  A 164891
   3699.76540 12.267 12.249 12.238 12.205 12.187    0.043 0.035 0.032 0.035 0.042  A 167947
   3702.77585 12.300 12.299 12.295 12.283 12.316    0.046 0.037 0.031 0.034 0.039  A 168340
   3705.74691 12.284 12.257 12.257 12.272 12.332    0.039 0.035 0.033 0.037 0.043  A 168743
   3708.73741 12.302 12.299 12.310 12.289 12.302    0.047 0.038 0.032 0.034 0.040  A 169157
   3712.77632 11.815 11.826 11.851 11.871 11.894    0.047 0.037 0.031 0.036 0.041  A 169452
   3714.79777 11.398 11.411 11.431 11.459 11.490    0.046 0.037 0.034 0.037 0.044  A 169749
   3717.71768 11.478 11.476 11.495 11.491 11.490    0.060 0.041 0.036 0.040 0.046  A 170108
   3719.77785 12.278 12.291 12.320 12.332 12.404    0.042 0.036 0.033 0.037 0.044  A 170348
   3722.69844 12.331 12.293 12.272 12.265 12.258    0.050 0.039 0.036 0.041 0.048  A 170715
   3725.74313 12.238 12.285 12.314 12.336 12.339    0.041 0.036 0.033 0.036 0.042  A 171038
   3728.67777 12.342 12.362 12.340 12.288 12.242    0.047 0.039 0.036 0.041 0.047  A 171426
   3731.80005 11.540 11.533 11.525 11.527 11.517    0.046 0.041 0.037 0.039 0.046  A 171740
   3734.72943 11.451 11.453 11.436 11.422 11.415    0.044 0.040 0.039 0.046 0.056  A 172104
   3737.70190 11.517 11.553 11.546 11.546 11.545    0.040 0.036 0.030 0.034 0.039  A 172510
   3739.75234 12.234 12.203 12.191 12.194 12.196    0.048 0.037 0.032 0.035 0.041  A 172808
   3742.64781 12.334 12.328 12.308 12.320 12.348    0.061 0.040 0.034 0.037 0.042  A 173147
   3744.72632 12.345 12.346 12.352 12.328 12.301    0.071 0.041 0.036 0.040 0.047  B 173443
   3747.64438 12.205 12.233 12.242 12.232 12.227    0.042 0.037 0.035 0.042 0.051  A 173816
   3749.74105 12.006 11.978 11.940 11.931 11.962    0.046 0.038 0.036 0.041 0.049  A 174131
   3752.70307 12.048 12.067 12.080 12.102 12.130    0.055 0.040 0.035 0.039 0.046  A 174539
   3754.76205 11.818 11.812 11.829 11.831 11.811    0.041 0.037 0.034 0.040 0.049  A 174829
   3756.82097 11.463 11.461 11.494 11.508 11.555    0.055 0.044 0.041 0.045 0.052  A 175120
   3759.63711 12.307 12.238 12.208 12.201 12.214    0.053 0.041 0.035 0.040 0.046  A 175483
   3761.78452 12.264 12.302 12.307 12.302 12.438    0.039 0.035 0.035 0.041 0.048  A 175784
   3764.65073 12.302 12.331 12.345 12.372 12.413    0.041 0.038 0.037 0.041 0.046  A 176156
   3766.75631 12.228 12.208 12.192 12.169 12.104    0.046 0.045 0.045 0.053 0.064  D 176476
   3769.63623 12.076 12.052 12.035 12.030 12.066    0.052 0.040 0.038 0.041 0.046  A 176829
   3771.70915 11.853 11.836 11.828 11.837 11.861    0.055 0.043 0.041 0.045 0.052  A 177143
   3774.63484 11.798 11.784 11.765 11.733 11.722    0.041 0.037 0.035 0.040 0.048  A 177504
   3776.67169 11.577 11.581 11.571 11.561 11.557    0.056 0.041 0.039 0.044 0.052  A 177807
   3778.66613 12.144 12.152 12.174 12.160 99.999    0.044 0.040 0.037 0.042 0.049  C 178112
   3780.72354 12.120 12.127 12.099 12.053 12.106    0.042 0.037 0.035 0.039 0.046  A 178403
   3783.75218 12.268 12.224 12.227 12.220 12.252    0.039 0.035 0.035 0.043 0.050  A 178709
   3787.75567 11.443 11.473 11.482 11.481 11.488    0.041 0.037 0.034 0.039 0.048  A 178880
   3790.58412 12.318 12.368 12.367 12.359 12.376    0.054 0.043 0.039 0.042 0.047  A 179230
   3792.69668 12.340 12.327 12.347 12.358 12.470    0.061 0.043 0.040 0.043 0.050  A 179573
   3794.74343 12.125 12.096 12.114 12.134 12.161    0.042 0.036 0.034 0.038 0.045  A 179874
   3797.57475 11.961 11.977 11.982 11.982 12.013    0.044 0.041 0.038 0.041 0.047  A 180237
   3799.63622 11.654 11.618 11.629 11.652 11.656    0.075 0.044 0.038 0.042 0.049  B 180537
   3801.65975 12.332 12.332 12.315 12.300 12.308    0.048 0.038 0.034 0.038 0.044  A 180819
   3804.57738 12.294 12.323 12.316 12.295 12.290    0.057 0.044 0.039 0.045 0.053  A 181148
   3806.59475 12.255 12.259 12.256 12.237 12.264    0.066 0.044 0.039 0.042 0.049  A 181454
   3809.62126 12.218 12.183 12.199 12.204 12.254    0.076 0.046 0.041 0.046 0.055  B 181817
   3811.62488 12.032 12.000 11.989 12.024 12.048    0.042 0.035 0.035 0.041 0.049  A 182132
   3813.63711 11.569 11.588 11.596 11.588 11.573    0.058 0.047 0.044 0.047 0.054  B 182457
   3815.66149 12.251 12.221 12.195 12.162 12.181    0.041 0.034 0.034 0.037 0.044  A 182786
   3817.68195 12.206 12.214 12.206 12.181 12.240    0.044 0.036 0.035 0.039 0.046  A 183107
   3819.70029 13.006 12.882 12.762 12.675 12.589    0.066 0.042 0.037 0.041 0.047  A 183437
   3822.57138 11.742 11.798 11.816 11.822 11.823    0.048 0.039 0.036 0.041 0.050  A 183878
   3824.60843 11.370 11.412 11.406 11.402 11.403    0.038 0.036 0.032 0.036 0.043  A 184222
   3826.60886 12.299 12.300 12.317 12.338 12.366    0.037 0.037 0.034 0.039 0.047  A 184560
   3828.61948 12.090 12.097 12.110 12.130 12.100    0.043 0.038 0.033 0.037 0.044  A 184908
   3831.52571 12.061 12.073 12.093 12.114 12.127    0.037 0.034 0.031 0.034 0.040  A 185379
   3833.55683 11.605 11.590 11.582 11.585 11.607    0.050 0.040 0.039 0.044 0.052  A 185742
   3835.57214 12.441 12.366 12.281 12.203 12.156    0.043 0.038 0.037 0.043 0.053  A 186099
   3837.58373 12.282 12.246 12.215 12.176 12.133    0.039 0.035 0.033 0.039 0.046  A 186437
   3847.56069 11.656 11.667 11.681 11.718 11.761    0.055 0.044 0.040 0.045 0.052  A 186741
   3849.61176 12.053 12.033 12.041 12.066 12.122    0.047 0.038 0.035 0.039 0.045  A 187084
   3851.60976 12.299 12.293 12.316 12.356 12.397    0.060 0.039 0.035 0.039 0.046  A 187429
   3854.50381 12.265 12.203 12.171 12.146 12.125    0.058 0.041 0.036 0.039 0.044  A 187924
   3856.57790 11.926 11.917 11.911 11.893 11.902    0.040 0.033 0.031 0.035 0.043  A 188216
   3861.54712 11.600 11.566 11.579 11.592 11.606    0.043 0.035 0.032 0.035 0.041  A 188984
   3863.54879 12.322 12.315 12.327 12.339 12.335    0.045 0.036 0.032 0.035 0.042  A 189328
   3865.56216 12.179 12.198 12.197 12.162 12.139    0.044 0.037 0.033 0.036 0.042  A 189684
   3868.51707 12.121 12.079 12.067 12.082 12.086    0.046 0.035 0.034 0.039 0.046  A 190154
   3870.51961 11.845 11.870 11.885 11.899 11.943    0.045 0.038 0.032 0.037 0.043  A 190515
   3872.53685 11.388 11.382 11.365 11.347 11.358    0.043 0.034 0.032 0.036 0.042  A 190895
   3876.53787 12.055 12.078 12.071 12.029 11.982    0.042 0.035 0.032 0.035 0.040  A 191306
   3883.49466 12.284 12.340 12.334 12.326 12.324    0.039 0.034 0.031 0.034 0.041  A 192213
   3887.49633 11.853 11.874 11.950 11.999 12.024    0.054 0.044 0.038 0.042 0.048  A 192609
   3890.49067 11.978 11.984 11.979 11.984 11.991    0.041 0.035 0.031 0.034 0.039  A 193128
   3892.50543 11.532 11.557 11.550 11.525 11.498    0.058 0.053 0.052 0.055 0.061  D 193481
   3897.45263 12.348 12.297 12.284 12.275 12.284    0.060 0.039 0.036 0.041 0.048  A 194142
   3900.45532 12.179 12.162 12.146 12.127 12.138    0.038 0.035 0.034 0.039 0.046  A 194599
   3903.45224 11.646 11.659 11.645 11.618 11.622    0.042 0.038 0.036 0.042 0.050  A 195158
   3906.45263 11.337 11.350 11.349 11.351 11.361    0.053 0.039 0.036 0.041 0.048  A 195728
   3983.87812 11.401 11.400 11.398 11.395 11.402    0.060 0.044 0.040 0.045 0.050  A 203692
   4090.70346 11.517 11.607 11.642 11.662 11.691    0.083 0.050 0.042 0.045 0.048  D 209274
   4104.71858 11.512 11.506 11.508 11.502 11.538    0.055 0.042 0.037 0.041 0.046  A 210726
   4106.77409 12.274 12.263 12.280 12.308 12.393    0.046 0.036 0.033 0.036 0.041  A 211006
   4111.69576 12.042 12.105 12.128 12.143 12.146    0.057 0.040 0.035 0.035 0.036  A 211405
   4126.72157 12.306 12.286 12.256 12.264 12.302    0.049 0.040 0.032 0.034 0.035  A 211695
   4128.75652 12.383 12.300 12.287 12.281 12.321    0.062 0.041 0.035 0.037 0.038  A 211973
   4133.57306 11.562 11.531 11.513 11.498 11.482    0.053 0.040 0.035 0.038 0.040  A 212562
   4135.62478 12.187 12.181 12.170 12.163 12.134    0.046 0.040 0.035 0.037 0.040  A 212850
   4137.63520 12.233 12.255 12.267 12.277 12.279    0.048 0.038 0.032 0.034 0.037  A 213129
   4139.64923 11.995 11.988 11.970 11.959 11.991    0.043 0.036 0.031 0.033 0.036  A 213433
   4141.66620 11.440 11.481 11.492 11.491 11.502    0.050 0.038 0.034 0.036 0.037  A 213718
   4143.68186 12.499 12.487 12.461 12.426 12.399    0.050 0.039 0.034 0.036 0.039  A 214014
   4145.75672 12.189 12.270 12.274 12.288 12.303    0.079 0.045 0.036 0.038 0.041  B 214303
   4149.65335 12.074 12.040 12.064 12.134 12.215    0.057 0.041 0.038 0.042 0.048  A 214662
   4151.65957 12.258 12.287 12.258 12.284 12.310    0.047 0.037 0.033 0.034 0.035  A 214970
   4153.66582 12.079 12.052 12.033 12.035 12.051    0.084 0.049 0.043 0.043 0.045  D 215286
   4157.73163 12.292 12.299 12.279 12.263 12.246    0.045 0.039 0.037 0.041 0.044  A 215869
   4159.71084 12.110 12.221 12.231 12.234 12.292    0.075 0.044 0.037 0.039 0.042  B 216171
   4161.69422 11.858 11.847 11.857 11.885 11.951    0.065 0.048 0.040 0.041 0.044  B 216484
   4163.70414 11.459 11.462 11.475 11.493 11.521    0.061 0.042 0.038 0.040 0.042  A 216781
   4165.74221 12.274 12.286 12.258 12.242 12.248    0.079 0.045 0.040 0.042 0.047  B 217075
   4168.73650 12.240 12.290 12.283 12.247 12.214    0.040 0.035 0.031 0.034 0.036  A 217479
   4173.71633 12.233 12.188 12.161 12.144 12.148    0.058 0.040 0.035 0.038 0.040  A 218098
   4176.54004 12.099 12.116 12.117 12.146 12.218    0.053 0.042 0.039 0.043 0.046  A 218491
   4179.61808 12.238 12.202 12.179 12.150 12.114    0.056 0.048 0.042 0.043 0.048  B 218831
   4181.64178 11.950 11.921 11.898 11.923 11.990    0.046 0.045 0.044 0.048 0.053  B 219114
   4183.65621 11.428 11.468 11.471 11.467 11.459    0.039 0.039 0.035 0.037 0.039  A 219413
   4185.65146 12.324 12.280 12.274 12.276 12.238    0.051 0.040 0.032 0.035 0.037  A 219697
   4189.60729 11.599 11.575 11.589 11.586 11.596    0.044 0.038 0.031 0.034 0.037  A 220086
   4191.62967 12.302 12.310 12.252 12.184 12.202    0.056 0.041 0.037 0.042 0.047  A 220407
   4193.62976 12.162 12.169 12.139 12.113 99.999    0.046 0.040 0.034 0.036 0.041  C 220732
   4196.64040 12.166 12.169 12.142 12.144 12.264    0.048 0.045 0.043 0.049 0.056  B 221048
   4202.55539 12.222 12.156 12.172 12.200 12.247    0.070 0.051 0.044 0.045 0.047  B 221621
   4205.53017 12.217 12.222 12.220 12.242 12.258    0.065 0.045 0.039 0.041 0.042  A 222074
   4213.54926 12.129 12.172 12.173 12.145 12.101    0.060 0.045 0.041 0.043 0.045  A 222554
   4216.59979 12.305 12.278 12.234 12.188 12.162    0.048 0.040 0.033 0.035 0.037  A 222854
   4226.57288 11.868 11.889 11.929 11.948 12.004    0.054 0.055 0.057 0.067 0.077  D 222988
   4228.58706 11.292 11.353 11.358 11.377 11.392    0.044 0.039 0.032 0.032 0.035  A 223327
   4231.47468 12.050 12.083 12.093 12.117 12.126    0.051 0.042 0.039 0.041 0.042  A 223816
   4233.50048 12.274 12.228 12.224 12.224 12.248    0.037 0.034 0.029 0.030 0.032  A 224170
   4235.50343 12.005 12.134 12.107 12.119 12.169    0.049 0.060 0.039 0.037 0.039  D 224539
   4237.55209 11.622 11.616 11.605 11.590 11.618    0.045 0.044 0.041 0.047 0.052  A 224849
   4247.50921 12.277 12.250 12.262 12.279 12.344    0.035 0.034 0.029 0.031 0.034  A 226360
   4250.51565 12.198 12.243 12.239 12.193 12.182    0.040 0.037 0.032 0.035 0.037  A 226635
   4256.45408 99.999 99.999 99.999 99.999 99.999    0.035 0.033 0.028 0.030 0.033  C 227187
   4258.46474 12.112 12.073 12.050 12.027 11.978    0.039 0.041 0.037 0.040 0.044  A 227459
   4310.93912 12.306 12.346 12.395 12.437 12.438    0.039 0.037 0.032 0.035 0.040  A 234001
   4331.92653 11.725 11.729 11.749 11.764 11.797    0.043 0.036 0.031 0.032 0.035  A 235598
   4339.89689 11.434 11.457 11.427 11.442 11.471    0.055 0.055 0.054 0.057 0.061  D 236678
   4343.86999 11.954 12.004 12.013 12.005 11.985    0.064 0.043 0.037 0.039 0.042  A 237358
   4347.88972 12.164 12.187 12.189 12.173 12.202    0.065 0.043 0.035 0.037 0.040  A 238046
   4351.87945 99.999 99.999 99.999 99.999 99.999    0.053 0.049 0.047 0.055 0.063  D 238681
   4355.86824 12.301 12.308 12.323 12.343 12.355    0.043 0.037 0.030 0.032 0.035  A 239254
   4363.84422 12.073 12.034 11.977 11.912 11.876    0.041 0.037 0.032 0.034 0.038  A 240410
   4366.88541 12.249 12.277 12.291 12.313 12.349    0.040 0.039 0.032 0.035 0.036  A 240773
   4373.84055 11.314 11.384 11.378 11.358 11.358    0.059 0.041 0.035 0.037 0.039  A 241835
   4377.83583 12.091 12.103 12.088 12.070 12.083    0.050 0.039 0.035 0.039 0.044  A 242327
   4381.81648 12.337 12.328 12.351 12.379 12.447    0.038 0.039 0.037 0.041 0.045  A 242934
   4384.82892 11.989 11.989 12.006 12.018 12.044    0.041 0.040 0.035 0.039 0.042  A 243396
   4387.83716 11.338 11.369 11.362 11.358 11.365    0.039 0.037 0.031 0.033 0.036  A 243877
   4400.79718 12.166 12.127 12.095 12.071 12.054    0.054 0.048 0.044 0.051 0.058  B 245023
   4404.78047 11.380 11.379 11.387 11.385 11.390    0.033 0.036 0.029 0.032 0.035  A 245392
   4408.77140 12.026 12.096 12.082 12.079 12.103    0.045 0.038 0.034 0.037 0.040  A 245767
   4411.82563 12.226 12.212 12.229 12.260 12.341    0.037 0.039 0.036 0.038 0.040  A 246153
   4418.85618 11.487 11.476 11.489 11.492 11.495    0.039 0.036 0.031 0.033 0.036  A 246374
   4422.75765 11.986 12.018 12.048 12.054 12.077    0.043 0.037 0.032 0.035 0.038  A 246687
   4426.77900 12.911 12.816 12.934 13.223 13.481    0.051 0.042 0.039 0.046 0.052  A 246986
   4429.75407 12.322 12.333 12.317 12.311 12.340    0.043 0.039 0.034 0.037 0.041  A 247340
   4432.74397 12.028 12.043 12.035 11.998 11.992    0.039 0.037 0.030 0.031 0.033  A 247703
   4435.73693 11.474 11.465 11.491 11.490 11.506    0.039 0.034 0.029 0.031 0.033  A 248062
   4438.72510 11.416 11.387 11.374 11.381 11.393    0.041 0.038 0.034 0.035 0.039  A 248434
   4441.72410 11.545 11.519 11.520 11.536 11.559    0.055 0.054 0.049 0.048 0.048  B 248809
   4453.68384 11.902 11.887 11.899 11.904 11.903    0.051 0.039 0.032 0.035 0.038  A 250139
   4455.78578 11.682 11.682 11.691 11.713 11.724    0.042 0.036 0.032 0.035 0.038  A 250388
   4458.68413 11.531 11.537 11.514 11.471 11.427    0.043 0.040 0.036 0.040 0.044  A 250713
   4460.79946 11.486 11.500 11.505 11.535 11.576    0.055 0.046 0.038 0.041 0.044  A 250954
   4463.66284 12.346 12.356 12.375 12.392 12.426    0.037 0.036 0.030 0.032 0.034  A 251316
   4465.72448 12.172 12.184 12.180 12.185 12.240    0.046 0.042 0.040 0.043 0.049  A 251555
   4468.69833 12.299 12.269 12.248 12.241 12.260    0.045 0.042 0.038 0.041 0.044  A 251884
   4474.70882 12.289 12.318 12.316 12.308 12.429    0.048 0.041 0.038 0.042 0.045  A 252490
   4477.70166 12.182 12.212 12.237 12.254 12.262    0.041 0.037 0.032 0.034 0.037  A 252789
   4479.78911 12.231 12.240 12.237 12.267 12.367    0.056 0.045 0.040 0.043 0.045  A 253066
   4482.73585 12.283 12.297 12.297 12.296 12.357    0.058 0.050 0.057 0.068 0.073  D 253349
   4485.72261 12.279 12.270 12.303 12.367 12.458    0.059 0.041 0.036 0.038 0.041  A 253619
   4487.74815 11.984 12.094 12.131 12.149 12.118    0.067 0.048 0.036 0.037 0.040  B 253862
   4489.80775 11.973 11.923 11.873 11.831 11.830    0.045 0.044 0.040 0.046 0.052  A 254120
   4492.61070 11.561 11.568 11.590 11.596 11.609    0.044 0.039 0.033 0.035 0.037  A 254390
   4494.64490 12.290 12.262 12.271 12.264 12.287    0.035 0.035 0.031 0.033 0.035  A 254649
   4497.77310 11.576 11.592 11.590 11.588 11.607    0.052 0.043 0.034 0.036 0.038  A 254801
   4502.74040 12.256 12.307 12.304 12.288 12.289    0.057 0.043 0.037 0.039 0.041  A 255452
   4505.59573 12.343 12.327 12.265 12.201 12.177    0.040 0.039 0.035 0.038 0.040  A 255837
   4507.65296 12.135 12.123 12.117 12.109 12.139    0.042 0.039 0.037 0.043 0.047  A 256146
   4509.73308 11.999 11.988 11.986 11.996 11.986    0.044 0.039 0.033 0.037 0.041  A 256453
   4511.80601 11.689 11.634 11.606 11.584 11.602    0.040 0.035 0.032 0.033 0.036  A 256735
   4515.64542 11.850 11.892 11.986 12.049 12.007    0.059 0.058 0.062 0.075 0.086  D 257018
   4517.70707 11.637 11.662 11.662 11.656 11.649    0.042 0.038 0.033 0.037 0.041  A 257287
   4519.73284 12.238 12.223 12.207 12.159 12.145    0.040 0.037 0.034 0.038 0.042  A 257603
   4521.74687 12.294 12.264 12.247 12.239 12.269    0.039 0.037 0.034 0.038 0.042  A 257882
   4523.78169 12.082 12.113 12.113 12.117 12.141    0.041 0.037 0.031 0.033 0.036  A 258202
   4526.57915 11.688 11.718 11.762 11.786 11.828    0.045 0.041 0.039 0.042 0.047  A 258559
   4528.62224 11.535 11.565 11.577 11.577 11.589    0.040 0.040 0.037 0.040 0.043  A 258877
   4530.68876 12.334 12.387 12.399 12.386 12.369    0.046 0.038 0.034 0.037 0.040  A 259201
   4533.58822 12.279 12.310 12.334 12.337 12.360    0.040 0.038 0.033 0.036 0.038  A 259609
   4536.64679 12.266 12.287 12.253 12.235 12.247    0.036 0.037 0.033 0.036 0.040  A 259934
   4538.68419 12.266 12.288 12.290 12.308 12.379    0.035 0.033 0.030 0.032 0.035  A 260243
   4541.53698 12.130 12.139 99.999 99.999 99.999    0.038 0.036 0.031 0.033 0.035  C 260636
   4543.56167 11.751 11.756 11.775 11.800 11.833    0.036 0.036 0.033 0.036 0.040  A 260957
   4547.60303 12.292 12.324 12.308 12.306 12.395    0.039 0.037 0.036 0.040 0.045  A 261593
   4552.58124 12.082 12.067 12.051 12.071 12.111    0.044 0.037 0.031 0.033 0.035  A 262230
   4554.60312 11.700 11.702 11.729 11.751 11.756    0.040 0.039 0.035 0.037 0.041  A 262529
   4556.61633 11.722 11.675 11.651 11.628 11.613    0.043 0.041 0.038 0.041 0.045  A 262847
   4558.62531 12.312 12.291 12.275 12.261 12.295    0.049 0.038 0.032 0.034 0.037  A 263190
   4560.63127 12.031 12.040 12.029 12.019 12.034    0.039 0.036 0.031 0.032 0.036  A 263522
   4562.66290 11.529 11.535 11.544 11.531 11.579    0.052 0.041 0.035 0.038 0.041  A 263870
   4565.51683 11.314 11.370 11.365 11.350 11.348    0.043 0.038 0.034 0.036 0.040  A 264323
   4567.55382 12.193 12.212 12.214 12.215 12.232    0.049 0.039 0.036 0.038 0.040  A 264667
   4569.57759 12.207 12.229 12.260 12.349 12.419    0.042 0.040 0.034 0.036 0.039  A 264980
   4571.59498 11.874 11.897 11.849 11.822 11.831    0.038 0.037 0.032 0.036 0.039  A 265323
   4573.61953 11.308 11.347 11.372 11.409 11.437    0.045 0.038 0.035 0.039 0.044  A 265677
   4576.51282 11.929 11.918 11.912 11.940 12.000    0.041 0.039 0.037 0.040 0.043  A 266111
   4580.51943 11.970 11.995 11.996 11.994 12.004    0.048 0.043 0.038 0.039 0.042  A 266521
   4583.57689 12.109 12.127 12.135 12.149 12.202    0.045 0.038 0.032 0.034 0.038  A 266763
   4586.60635 12.257 12.302 12.289 12.274 12.270    0.040 0.041 0.035 0.037 0.041  A 267105
   4589.54849 12.368 12.371 12.355 12.343 12.359    0.048 0.044 0.040 0.042 0.045  A 267576
   4592.50959 12.308 12.363 12.373 12.408 12.488    0.040 0.040 0.037 0.038 0.040  A 268086
   4594.56131 12.056 12.074 12.070 12.050 12.036    0.038 0.036 0.031 0.034 0.037  A 268455
   4596.56436 11.540 11.544 11.536 11.537 11.564    0.039 0.037 0.033 0.034 0.036  A 268825
   4599.49655 11.548 11.531 11.522 11.516 11.525    0.042 0.040 0.036 0.038 0.041  A 269165
   4601.54449 12.254 12.281 12.309 12.298 12.185    0.038 0.036 0.031 0.035 0.038  A 269535
   4606.46993 12.293 12.296 12.349 12.373 12.317    0.052 0.043 0.040 0.043 0.048  A 269964
   4608.51913 12.035 12.020 11.995 11.998 12.012    0.043 0.037 0.032 0.036 0.040  A 270285
   4611.51064 12.028 12.077 12.078 12.080 12.118    0.044 0.039 0.034 0.035 0.038  A 270725
   4616.48834 11.653 11.669 11.696 11.689 11.725    0.044 0.042 0.037 0.039 0.043  A 271124
   4620.48168 12.210 12.168 12.121 12.051 12.049    0.037 0.037 0.033 0.034 0.036  A 271601
   4623.47784 12.166 12.250 12.196 12.188 12.237    0.044 0.038 0.033 0.036 0.038  A 272016
   4626.47619 12.208 12.245 12.283 12.293 12.298    0.041 0.040 0.034 0.036 0.039  A 272477
   4629.48306 12.132 12.154 12.128 12.096 12.159    0.050 0.048 0.045 0.049 0.053  B 273016
   4632.47460 12.341 12.303 12.302 12.299 12.320    0.038 0.037 0.034 0.038 0.042  A 273531
   4641.45414 11.464 11.453 11.472 11.483 11.495    0.042 0.039 0.036 0.040 0.044  A 274298
   4683.93270 12.221 12.228 12.235 12.237 12.256    0.044 0.034 0.030 0.039 0.035  A 280628
   4691.92779 12.112 12.106 12.089 12.090 12.084    0.039 0.034 0.029 0.031 0.035  A 281956
   4696.92853 11.896 11.903 11.904 11.906 11.884    0.045 0.041 0.035 0.038 0.043  A 282354
   4700.90103 12.374 12.320 12.307 12.311 12.330    0.055 0.038 0.033 0.036 0.038  A 283062
   4704.89802 11.467 11.480 11.499 11.520 11.527    0.055 0.043 0.031 0.033 0.036  A 283746
   4708.90978 12.100 12.122 12.114 12.105 12.141    0.050 0.038 0.032 0.034 0.036  A 284282
   4717.90506 12.248 12.270 12.260 12.236 12.210    0.049 0.048 0.050 0.057 0.066  D 284971
   4721.88423 11.572 11.576 11.584 11.596 11.598    0.041 0.039 0.034 0.037 0.039  A 285344
